Game,numOpportunity,Event,Result,Start Pos,End Pos,Team,Player
USD,33,Set Piece,Successful,"[119.9047619047619, 79.23809523809524]","[116.85714285714286, 46.285714285714285]",USD,8
,,,,,,,
USD,33,Shot(head),Successful,"[116.09523809523807, 45.904761904761905]","[119.52380952380952, 39.23809523809524]",USD,26
,,,,,,,
USD,34,Shot(foot),Successful,"[11.904761904761891, 40.0]","[1.6190476190476062, 37.142857142857146]",USD,3
,,,,,,,
USD,35,Set Piece,Successful,"[119.52380952380952, 79.61904761904762]","[116.85714285714286, 31.61904761904762]",USD,24
,,,,,,,
USD,35,Shot(head),Unsuccessful,"[115.9047619047619, 30.66666666666667]","[118.76190476190476, 38.095238095238095]",USD,26
,,,,,,,
USD,36,Shot(foot),Successful,"[11.904761904761891, 40.19047619047619]","[0.4761904761904674, 42.666666666666664]",USD,3
,,,,,,,
USD,37,Set Piece,Successful,"[0.0952380952380878, 0.5714285714285694]","[6.761904761904752, 41.142857142857146]",USD,24
,,,,,,,
USD,37,Shot(head),Unsuccessful,"[7.142857142857132, 40.761904761904766]","[1.999999999999993, 39.42857142857143]",USD,17
