Date,Match,Competition,Duration,Team,Scheme,Points,Aerial duels,Aerial duels accuracy,Aerial duels won,Average pass length,Average passes per possession,Average shot distance,Back passes,Back passes accuracy,Back passes accurate,Back passes percentage,Clearances,Conceded goals,Corners,Corners with shots,Corners with shots percentage,Counterattacks,Counterattacks with shots,Counterattacks with shots percentage,Crosses,Crosses accurate,Crossing accuracy,Deep completed crosses,Deep completed passes,Defensive duels,Defensive duels accuracy,Defensive duels won,Difference in Goals and xG,Duels,Duels accuracy,Duels won,Forward passes,Forward passes accuracy,Forward passes accurate,Forward passes percentage,Fouls,Free kicks,Free kicks with shots,Goal differential,Goal kicks,Goals,Interceptions,Lateral passes,Lateral passes accuracy,Lateral passes accurate,Lateral passes percentage,Long pass %,Long passes,Long passes accuracy,Long passes accurate,Long passes percentage,Losses,Losses High,Losses Low,Losses Medium,Match tempo,Offensive duels,Offensive duels accuracy,Offensive duels won,Offsides,PPDA,Passes,Passes accuracy,Passes accurate,Passes to final third,Passes to final third accuracy,Passes to final third accurate,Passes to final third percentage,Penalties,Penalties converted,Penalty area entries (runs,Penalty area entries (runs crosses),Penalty conversion percentage,Positional attacks,Positional attacks with shots,Positional attacks with shots percentage,"Possession, %",Progressive passes,Progressive passes accuracy,Progressive passes accurate,Progressive passes percentage,Recoveries,Recoveries High,Recoveries Low,Recoveries Medium,Red cards,Shots,Shots against,Shots against on target,Shots against on target accuracy,Shots from outside penalty area,Shots from outside penalty area on target,Shots from outside penalty area on target accuracy,Shots from outside penalty area on target percentage,Shots on target,Shots on target accuracy,Sliding tackle percentage,Sliding tackles,Sliding tackles successful,Smart passes,Smart passes accuracy,Smart passes accurate,Smart passes percentage,Throw in percentage,Throw ins,Throw ins accurate,Touches in penalty area,Yellow cards,xG
2023-09-28,UC Irvine Anteaters - UC Riverside Highlanders 1:0,United States. NCAA D1 Big West,103,UC Irvine Anteaters,4-2-3-1 (86.33%),3,26,0.5384615384615384,14,19.6,3.3,18.79,58,0.9482758620689655,55,0.1858108108108108,16,0,4,0,0.0,1,1,1.0,5,0,0.0,1,5,53,0.5471698113207547,29,-1.58,171,0.5146198830409356,88,132,0.6818181818181818,90,0.30405405405405406,13,8,1,1,5,1,33,116,0.8706896551724138,101,0.34121621621621623,10.38,38,0.5263157894736842,20,0.06756756756756757,105,55,13,37,15.83,73,0.4931506849315068,36,1,12.44,366,0.8087431693989071,296,44,0.5909090909090909,26,0.08783783783783784,1,0,17,4,0.0,31,11,0.3548387096774194,45.13,61,0.6557377049180327,40,0.13513513513513514,86,11,41,34,0,16,5,3,0.6,7,4,0.5714285714285714,0.36363636363636365,11,0.6875,1.0,3,3,4,0.0,0,0.0,1.0,19,19,13,4,2.58
2023-09-28,UC Irvine Anteaters - UC Riverside Highlanders 1:0,United States. NCAA D1 Big West,103,UC Riverside Highlanders,4-1-4-1 (40.48%),0,26,0.46153846153846156,12,22.05,3.96,16.55,66,0.9393939393939394,62,0.18075801749271136,16,1,2,0,0.0,0,0,,13,4,0.3076923076923077,4,4,73,0.5068493150684932,37,-0.51,171,0.47953216374269003,82,125,0.664,83,0.24198250728862974,22,2,0,-1,6,0,38,197,0.8730964467005076,172,0.5014577259475219,8.18,35,0.4857142857142857,17,0.04956268221574344,119,60,22,37,15.23,53,0.4528301886792453,24,1,7.91,428,0.8014018691588785,343,62,0.532258064516129,33,0.09620991253644315,0,0,23,3,,33,4,0.12121212121212122,54.87,68,0.6911764705882353,47,0.13702623906705538,79,12,36,31,0,5,16,11,0.6875,1,1,1.0,0.3333333333333333,3,0.6,0.6,5,3,3,0.0,0,0.0,0.9666666666666667,30,29,8,4,0.51
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,98,UC San Diego Tritons,4-4-2 (61.1%),3,65,0.4461538461538462,29,22.26,2.36,17.09,38,0.8947368421052632,34,0.18579234972677597,15,0,1,0,0.0,1,0,0.0,7,5,0.7142857142857143,5,5,62,0.6612903225806451,41,1.9,254,0.44881889763779526,114,108,0.5740740740740741,62,0.33879781420765026,12,2,1,3,10,3,39,69,0.8840579710144928,61,0.3333333333333333,20.97,52,0.4807692307692308,25,0.1366120218579235,112,52,21,39,12.93,84,0.3333333333333333,28,1,18.95,248,0.7379032258064516,183,44,0.5681818181818182,25,0.1366120218579235,0,0,13,2,,24,5,0.20833333333333334,35.89,68,0.6764705882352942,46,0.25136612021857924,105,10,54,41,0,8,13,1,0.07692307692307693,3,2,0.6666666666666666,0.3333333333333333,6,0.75,,0,0,4,0.5,2,0.01092896174863388,0.7222222222222222,18,13,11,1,1.1
2023-09-28,UC San Diego Tritons - UC Santa Barbara Gauchos 3:0,United States. NCAA D1 Big West,98,UC Santa Barbara Gauchos,4-2-3-1 (49.97%),0,65,0.4,26,23.13,5.44,17.87,89,0.9213483146067416,82,0.16907216494845362,7,3,3,1,0.3333333333333333,1,1,1.0,22,9,0.4090909090909091,9,10,84,0.6666666666666666,56,-1.03,254,0.4881889763779528,124,180,0.7166666666666667,129,0.26597938144329897,21,4,0,-3,5,0,39,269,0.929368029739777,250,0.5154639175257731,14.04,81,0.6296296296296297,51,0.10515463917525773,110,59,12,39,16.84,62,0.3387096774193548,21,3,4.29,577,0.8405545927209706,485,98,0.7448979591836735,73,0.15051546391752577,0,0,32,0,,38,9,0.23684210526315788,64.11,121,0.8099173553719008,98,0.2020618556701031,91,15,45,31,0,13,8,7,0.875,5,1,0.2,1.0,1,0.07692307692307693,,0,0,2,0.0,0,0.0,0.96,25,24,21,0,1.03
2023-10-01,CSUN Matadors - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Big West,95,CSU Bakersfield Roadrunners,4-2-3-1 (100.0%),3,59,0.3389830508474576,20,20.81,3.42,22.19,66,0.9545454545454546,63,0.21070234113712374,26,0,2,0,0.0,0,0,,6,2,0.3333333333333333,1,4,75,0.56,42,-1.5299999999999998,242,0.4462809917355372,108,147,0.6802721088435374,100,0.33444816053511706,12,5,2,1,11,1,57,130,0.8846153846153846,115,0.38461538461538464,13.83,52,0.5192307692307693,27,0.0903010033444816,131,56,23,52,15.23,93,0.4731182795698925,44,0,7.57,376,0.7952127659574468,299,58,0.6379310344827587,37,0.12374581939799331,1,1,17,5,1.0,32,11,0.34375,51.04,81,0.7777777777777778,63,0.21070234113712374,99,15,34,50,0,17,13,2,0.15384615384615385,12,6,0.5,0.5454545454545454,11,0.6470588235294118,0.0,2,0,3,0.6666666666666666,2,0.006688963210702341,0.8888888888888888,18,16,13,1,2.53
2023-10-01,CSUN Matadors - CSU Bakersfield Roadrunners 0:1,United States. NCAA D1 Big West,95,CSUN Matadors,4-2-3-1 (100.0%),0,59,0.6101694915254238,36,21.94,2.93,18.41,40,0.9,36,0.1411764705882353,12,1,7,3,0.42857142857142855,0,0,,16,5,0.3125,4,2,93,0.5268817204301075,49,-2.0,242,0.5247933884297521,127,143,0.6853146853146853,98,0.3843137254901961,19,5,1,-1,8,0,31,117,0.7777777777777778,91,0.3568627450980392,13.24,45,0.5333333333333333,24,0.09411764705882353,140,55,19,66,14.36,75,0.44,33,1,9.03,340,0.75,255,38,0.5526315789473685,21,0.08235294117647059,0,0,16,4,,30,8,0.26666666666666666,48.96,62,0.6774193548387096,42,0.16470588235294117,91,8,39,44,0,13,17,11,0.6470588235294118,6,0,0.0,0.0,2,0.15384615384615385,0.0,4,0,2,0.0,0,0.0,0.9230769230769231,26,24,16,2,2.0
2023-10-01,Cal State Fullerton Titans - UC Davis Aggies 1:0,United States. NCAA D1 Big West,101,Cal State Fullerton Titans,4-2-3-1 (100.0%),3,62,0.3548387096774194,22,19.1,2.76,16.59,54,0.8518518518518519,46,0.18930041152263374,28,0,3,0,0.0,1,0,0.0,10,0,0.0,0,12,111,0.6306306306306306,70,-0.3799999999999999,299,0.45484949832775917,136,160,0.54375,87,0.35802469135802467,17,1,0,1,9,1,44,94,0.8297872340425532,78,0.32098765432098764,12.92,46,0.43478260869565216,20,0.0823045267489712,172,64,37,71,14.96,91,0.34065934065934067,31,3,6.54,356,0.6825842696629213,243,42,0.42857142857142855,18,0.07407407407407407,1,1,21,4,1.0,26,5,0.19230769230769232,45.36,76,0.5263157894736842,40,0.1646090534979424,118,10,63,45,0,6,18,3,0.16666666666666666,2,0,0.0,0.0,2,0.3333333333333333,0.4,5,2,6,0.16666666666666666,1,0.00411522633744856,0.7058823529411765,34,24,13,2,1.38
2023-10-01,Cal State Fullerton Titans - UC Davis Aggies 1:0,United States. NCAA D1 Big West,101,UC Davis Aggies,4-4-1-1 (68.94%),0,62,0.5806451612903226,36,20.82,2.71,21.63,54,0.9259259259259259,50,0.16393442622950818,14,1,12,3,0.25,0,0,,18,6,0.3333333333333333,6,10,91,0.6593406593406593,60,-0.86,299,0.5183946488294314,155,157,0.643312101910828,101,0.33114754098360655,12,2,0,-1,3,0,58,132,0.8712121212121212,115,0.3770491803278688,20.85,83,0.6265060240963856,52,0.17049180327868851,160,89,10,61,13.88,111,0.36936936936936937,41,2,5.6,398,0.7663316582914573,305,87,0.6551724137931034,57,0.18688524590163935,0,0,32,7,,44,10,0.22727272727272727,54.64,88,0.7954545454545454,70,0.22950819672131148,118,21,38,59,0,18,6,2,0.3333333333333333,10,1,0.1,0.3333333333333333,3,0.16666666666666666,0.5714285714285714,7,4,2,0.0,0,0.0,0.9310344827586207,29,27,28,3,0.86
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,96,Sacramento State Hornets,4-3-1-2 (100.0%),1,36,0.5555555555555556,20,20.32,4.2,17.77,56,0.9464285714285714,53,0.1341772151898734,21,0,4,1,0.25,2,1,0.5,12,4,0.3333333333333333,3,8,53,0.39622641509433965,21,-1.54,177,0.5084745762711864,90,161,0.782608695652174,126,0.3189873417721519,12,4,0,0,5,0,47,186,0.9086021505376344,169,0.4278481012658228,8.87,41,0.6341463414634146,26,0.06582278481012659,109,61,19,29,15.87,55,0.5454545454545454,30,3,7.32,462,0.854978354978355,395,61,0.7049180327868853,43,0.10886075949367088,0,0,23,4,,32,10,0.3125,56.25,84,0.7619047619047619,64,0.1620253164556962,83,16,38,29,0,14,12,6,0.5,4,2,0.5,0.25,8,0.5714285714285714,0.0,2,0,4,0.0,0,0.0,0.7142857142857143,21,15,21,3,1.54
2023-10-01,Sacramento State Hornets - UC San Diego Tritons 0:0,United States. NCAA D1 Big West,96,UC San Diego Tritons,4-4-2 (100.0%),1,36,0.4444444444444444,16,22.39,2.73,13.8,41,0.8292682926829268,34,0.15178571428571427,13,0,8,2,0.25,0,0,,18,7,0.3888888888888889,9,4,55,0.45454545454545453,25,-2.59,177,0.4915254237288136,87,119,0.7058823529411765,84,0.375,15,3,1,0,4,0,48,90,0.8333333333333334,75,0.33482142857142855,18.12,54,0.5555555555555556,30,0.13392857142857142,90,49,19,22,13.16,53,0.6037735849056604,32,5,11.39,298,0.7516778523489933,224,55,0.5818181818181818,32,0.14285714285714285,0,0,21,3,,27,6,0.2222222222222222,43.75,79,0.7088607594936709,56,0.25,86,14,47,25,0,12,14,9,0.6428571428571429,3,2,0.6666666666666666,0.3333333333333333,6,0.5,0.0,3,0,3,0.6666666666666666,2,0.008928571428571428,0.7142857142857143,14,10,19,3,2.59
2023-10-01,UC Riverside Highlanders - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,102,Cal Poly Mustangs,4-4-2 (100.0%),1,54,0.46296296296296297,25,20.66,2.7,19.07,50,0.92,46,0.19658119658119658,32,1,1,1,1.0,0,0,,12,3,0.25,3,7,76,0.631578947368421,48,0.19999999999999996,251,0.50199203187251,126,138,0.5652173913043478,78,0.3333333333333333,15,4,2,0,8,1,37,91,0.8681318681318682,79,0.33760683760683763,20.36,67,0.417910447761194,28,0.11965811965811966,126,53,21,52,15.7,72,0.4027777777777778,29,1,10.86,329,0.7112462006079028,234,47,0.46808510638297873,22,0.09401709401709402,0,0,23,3,,23,7,0.30434782608695654,40.22,69,0.7246376811594203,50,0.21367521367521367,108,24,40,44,0,12,5,2,0.4,5,2,0.4,0.3333333333333333,6,0.5,0.3333333333333333,3,1,1,0.0,0,0.0,0.8333333333333334,24,20,12,1,0.8
2023-10-01,UC Riverside Highlanders - Cal Poly Mustangs 1:1,United States. NCAA D1 Big West,102,UC Riverside Highlanders,3-4-3 (100.0%),1,54,0.48148148148148145,26,22.39,4.05,16.66,83,0.9036144578313253,75,0.1884422110552764,9,1,8,1,0.125,0,0,,25,4,0.16,5,5,72,0.5972222222222222,43,0.53,251,0.4581673306772908,115,162,0.6790123456790124,110,0.27638190954773867,13,2,0,0,5,1,40,197,0.8274111675126904,163,0.40954773869346733,12.06,61,0.5409836065573771,33,0.0829145728643216,138,57,28,53,16.25,76,0.3684210526315789,28,4,9.04,506,0.7865612648221344,398,58,0.5517241379310345,32,0.08040201005025126,0,0,24,3,,33,4,0.12121212121212122,59.78,104,0.6153846153846154,64,0.16080402010050251,107,11,49,47,0,5,12,6,0.5,2,0,0.0,0.0,2,0.4,0.5,4,2,0,,0,0.0,0.9285714285714286,28,26,14,0,0.47
2023-10-01,UC Santa Barbara Gauchos - UC Irvine Anteaters 0:0,United States. NCAA D1 Big West,94,UC Irvine Anteaters,4-2-3-1 (96.55%),1,41,0.5121951219512195,21,18.41,3.96,21.56,64,0.921875,59,0.17251461988304093,15,0,3,1,0.3333333333333333,0,0,,12,4,0.3333333333333333,5,4,75,0.7066666666666667,53,-0.56,238,0.4831932773109244,115,149,0.6040268456375839,90,0.2631578947368421,10,3,1,0,8,0,37,155,0.8774193548387097,136,0.39766081871345027,11.04,49,0.5306122448979592,26,0.07602339181286549,135,69,20,46,16.56,84,0.2857142857142857,24,1,9.33,444,0.7702702702702703,342,66,0.48484848484848486,32,0.0935672514619883,0,0,21,4,,29,7,0.2413793103448276,50.01,70,0.6142857142857143,43,0.12573099415204678,108,18,41,49,0,11,9,2,0.2222222222222222,6,2,0.3333333333333333,0.6666666666666666,3,0.2727272727272727,0.42857142857142855,7,3,0,,0,0.0,0.9642857142857143,28,27,14,0,0.56
2023-10-01,UC Santa Barbara Gauchos - UC Irvine Anteaters 0:0,United States. NCAA D1 Big West,94,UC Santa Barbara Gauchos,4-3-3 (51.04%),1,41,0.4634146341463415,19,20.3,4.23,22.88,87,0.9655172413793104,84,0.24277456647398843,14,0,3,1,0.3333333333333333,1,1,1.0,15,5,0.3333333333333333,4,0,84,0.7142857142857143,60,-0.57,238,0.49159663865546216,117,156,0.6025641025641025,94,0.27167630057803466,12,1,0,0,10,0,40,139,0.841726618705036,117,0.33815028901734107,14.68,64,0.453125,29,0.0838150289017341,133,59,24,50,16.27,75,0.29333333333333333,22,0,8.58,436,0.7935779816513762,346,51,0.6078431372549019,31,0.08959537572254335,0,0,20,0,,29,6,0.20689655172413793,49.99,87,0.5862068965517241,51,0.14739884393063585,101,20,42,39,0,9,11,3,0.2727272727272727,7,0,0.0,0.0,2,0.2222222222222222,0.75,4,3,1,0.0,0,0.0,0.9,20,18,8,1,0.57
2023-10-04,CSU Bakersfield Roadrunners - UC Irvine Anteaters 2:0,United States. NCAA D1 Big West,98,CSU Bakersfield Roadrunners,4-1-4-1 (100.0%),3,36,0.4444444444444444,16,23.88,2.6,20.2,49,0.9183673469387755,45,0.1956521739130435,18,0,3,1,0.3333333333333333,0,0,,12,1,0.08333333333333333,1,4,69,0.6086956521739131,42,0.22999999999999998,214,0.4392523364485981,94,93,0.7204301075268817,67,0.29130434782608694,13,4,1,2,10,2,46,105,0.9047619047619048,95,0.41304347826086957,15.22,42,0.5952380952380952,25,0.10869565217391304,95,55,16,24,12.56,90,0.32222222222222224,29,0,8.79,276,0.8333333333333334,230,39,0.6153846153846154,24,0.10434782608695652,1,1,15,4,1.0,34,5,0.14705882352941177,44.58,52,0.8269230769230769,43,0.18695652173913044,73,14,38,21,0,10,15,5,0.3333333333333333,5,0,0.0,0.0,2,0.2,0.5714285714285714,7,4,2,0.5,1,0.004347826086956522,0.9259259259259259,27,25,15,0,1.77
2023-10-04,CSU Bakersfield Roadrunners - UC Irvine Anteaters 2:0,United States. NCAA D1 Big West,98,UC Irvine Anteaters,4-2-3-1 (100.0%),0,36,0.5555555555555556,20,19.21,4.02,22.85,62,0.967741935483871,60,0.1595744680851064,24,2,9,3,0.3333333333333333,2,0,0.0,17,5,0.29411764705882354,4,8,90,0.6777777777777778,61,-0.99,214,0.5467289719626168,117,153,0.7647058823529411,117,0.31117021276595747,14,6,0,-2,11,0,28,173,0.8901734104046243,154,0.4095744680851064,8.37,37,0.35135135135135137,13,0.034574468085106384,90,45,21,24,16.18,69,0.391304347826087,27,1,8.7,442,0.8506787330316742,376,50,0.62,31,0.08244680851063829,0,0,23,1,,31,6,0.1935483870967742,55.42,67,0.835820895522388,56,0.14893617021276595,78,17,35,26,0,15,10,2,0.2,11,4,0.36363636363636365,0.8,5,0.3333333333333333,0.6666666666666666,3,2,3,0.6666666666666666,2,0.005319148936170213,1.0,16,16,10,3,0.99
2023-10-05,Cal Poly Mustangs - CSUN Matadors 2:0,United States. NCAA D1 Big West,99,CSUN Matadors,4-2-3-1 (100.0%),0,56,0.5357142857142857,30,20.35,2.71,21.76,35,0.8285714285714286,29,0.11553784860557768,23,2,0,0,,0,0,,6,1,0.16666666666666666,1,8,73,0.5616438356164384,41,-1.09,219,0.4611872146118721,101,112,0.6607142857142857,74,0.2948207171314741,19,3,1,-2,12,0,43,129,0.8217054263565892,106,0.42231075697211157,16.92,56,0.6071428571428571,34,0.13545816733067728,139,42,21,76,14.08,74,0.2972972972972973,22,2,12.0,331,0.7583081570996979,251,27,0.5925925925925926,16,0.06374501992031872,0,0,15,3,,30,6,0.2,45.96,64,0.578125,37,0.14741035856573706,92,8,53,31,0,8,14,4,0.2857142857142857,5,0,0.0,0.0,1,0.125,1.0,2,2,1,0.0,0,0.0,0.8620689655172413,29,25,15,2,1.09
2023-10-05,Cal Poly Mustangs - CSUN Matadors 2:0,United States. NCAA D1 Big West,99,Cal Poly Mustangs,4-4-2 (100.0%),3,56,0.4642857142857143,26,23.43,3.42,24.24,68,0.9411764705882353,64,0.187683284457478,18,0,5,2,0.4,1,0,0.0,6,3,0.5,2,5,74,0.7027027027027027,52,1.49,219,0.5342465753424658,117,160,0.60625,97,0.2844574780058651,12,8,1,2,6,2,31,154,0.8896103896103896,137,0.40175953079178883,17.63,76,0.34210526315789475,26,0.07624633431085044,139,79,12,48,15.59,73,0.4383561643835616,32,3,8.73,431,0.7911832946635731,341,84,0.4523809523809524,38,0.11143695014662756,0,0,23,0,,36,10,0.2777777777777778,54.04,67,0.7611940298507462,51,0.1495601173020528,107,15,35,57,0,14,8,1,0.125,10,2,0.2,0.5,4,0.2857142857142857,,0,0,2,0.0,0,0.0,0.8421052631578947,19,16,6,0,0.51
2023-10-05,UC Davis Aggies - UC Santa Barbara Gauchos 1:2,United States. NCAA D1 Big West,101,UC Davis Aggies,4-1-4-1 (82.11%),0,51,0.2549019607843137,13,22.76,3.2,20.06,57,1.0,57,0.18095238095238095,9,2,4,2,0.5,1,0,0.0,16,5,0.3125,5,9,81,0.5679012345679012,46,0.09999999999999998,250,0.416,104,137,0.6934306569343066,95,0.30158730158730157,14,4,0,-1,5,1,48,157,0.8726114649681529,137,0.43492063492063493,15.25,59,0.6440677966101694,38,0.12063492063492064,117,71,11,35,14.73,85,0.3764705882352941,32,0,9.1,387,0.813953488372093,315,81,0.691358024691358,56,0.17777777777777778,0,0,29,2,,41,6,0.14634146341463414,47.61,88,0.8522727272727273,75,0.23809523809523808,109,15,45,49,0,11,7,3,0.42857142857142855,5,3,0.6,0.6,5,0.45454545454545453,1.0,1,1,3,0.0,0,0.0,0.8235294117647058,17,14,15,0,0.9
2023-10-05,UC Davis Aggies - UC Santa Barbara Gauchos 1:2,United States. NCAA D1 Big West,101,UC Santa Barbara Gauchos,4-2-3-1 (100.0%),3,51,0.7450980392156863,38,20.39,4.29,22.05,63,0.9206349206349206,58,0.1457286432160804,10,1,5,0,0.0,0,0,,12,4,0.3333333333333333,5,2,85,0.6235294117647059,53,1.47,250,0.56,140,180,0.6555555555555556,118,0.2964824120603015,18,1,0,1,16,2,33,179,0.8938547486033519,160,0.4020100502512563,13.05,65,0.4153846153846154,27,0.0678391959798995,123,49,20,54,17.23,81,0.43209876543209874,35,4,11.5,498,0.7991967871485943,398,66,0.5151515151515151,34,0.08542713567839195,0,0,15,2,,20,5,0.25,52.39,90,0.6,54,0.135678391959799,97,8,55,34,0,7,11,5,0.45454545454545453,4,2,0.5,0.6666666666666666,3,0.42857142857142855,1.0,2,2,0,,0,0.0,0.7647058823529411,17,13,11,1,0.53
2023-10-05,UC Riverside Highlanders - Sacramento State Hornets 2:0,United States. NCAA D1 Big West,114,Sacramento State Hornets,4-3-3 (93.49%),0,33,0.45454545454545453,15,20.88,3.13,17.01,30,0.9,27,0.10150375939849623,19,2,2,1,0.5,0,0,,7,2,0.2857142857142857,3,2,100,0.67,67,-0.87,252,0.48412698412698413,122,127,0.7007874015748031,89,0.33458646616541354,18,1,0,-2,10,0,37,127,0.8503937007874016,108,0.40601503759398494,12.95,43,0.4418604651162791,19,0.07142857142857142,94,42,18,34,13.67,94,0.32978723404255317,31,4,8.87,332,0.8012048192771084,266,53,0.660377358490566,35,0.13157894736842105,0,0,14,2,,22,5,0.22727272727272727,43.5,76,0.6973684210526315,53,0.19924812030075187,77,9,37,31,1,8,11,7,0.6363636363636364,3,0,0.0,0.0,3,0.375,0.42857142857142855,7,3,1,0.0,0,0.0,0.6666666666666666,18,12,7,3,0.87
2023-10-05,UC Riverside Highlanders - Sacramento State Hornets 2:0,United States. NCAA D1 Big West,114,UC Riverside Highlanders,3-5-2 (100.0%),3,33,0.36363636363636365,12,21.24,3.27,19.03,78,0.9102564102564102,71,0.22118380062305296,15,0,9,1,0.1111111111111111,2,0,0.0,14,5,0.35714285714285715,5,9,94,0.6702127659574468,63,0.52,252,0.47619047619047616,120,148,0.8040540540540541,119,0.3707165109034268,17,6,1,2,7,2,49,108,0.8240740740740741,89,0.2772585669781931,10.36,40,0.65,26,0.08099688473520249,91,59,10,22,12.24,100,0.33,33,4,6.2,386,0.8316062176165803,321,61,0.7213114754098361,44,0.13707165109034267,0,0,26,4,,33,5,0.15151515151515152,56.5,84,0.8452380952380952,71,0.22118380062305296,81,16,35,30,0,11,8,3,0.375,6,4,0.6666666666666666,0.5714285714285714,7,0.6363636363636364,0.6666666666666666,6,4,2,0.5,1,0.003115264797507788,0.9444444444444444,18,17,18,2,1.48
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,98,Cal State Fullerton Titans,4-4-2 (46.8%),3,33,0.45454545454545453,15,21.58,4.29,19.35,71,0.8873239436619719,63,0.16321243523316062,10,1,4,2,0.5,1,1,1.0,9,2,0.2222222222222222,2,14,50,0.68,34,2.6100000000000003,188,0.4787234042553192,90,146,0.7671232876712328,112,0.29015544041450775,14,3,1,3,13,4,35,165,0.8303030303030303,137,0.3549222797927461,12.5,59,0.5254237288135594,31,0.08031088082901554,115,52,22,41,16.31,71,0.39436619718309857,28,6,10.5,472,0.8177966101694916,386,62,0.7419354838709677,46,0.11917098445595854,0,0,27,6,,30,8,0.26666666666666666,59.41,92,0.717391304347826,66,0.17098445595854922,91,9,43,39,0,14,12,4,0.3333333333333333,7,1,0.14285714285714285,0.2,5,0.35714285714285715,0.5,2,1,3,0.3333333333333333,1,0.0025906735751295338,0.9411764705882353,17,16,24,3,1.39
2023-10-05,UC San Diego Tritons - Cal State Fullerton Titans 1:4,United States. NCAA D1 Big West,98,UC San Diego Tritons,4-2-3-1 (100.0%),0,33,0.30303030303030304,10,23.8,2.13,16.24,36,0.9166666666666666,33,0.1813186813186813,10,4,9,3,0.3333333333333333,1,1,1.0,16,7,0.4375,7,8,71,0.6056338028169014,43,-0.17999999999999994,188,0.43617021276595747,82,130,0.6461538461538462,84,0.46153846153846156,10,6,1,-3,7,1,37,56,0.7142857142857143,40,0.21978021978021978,17.69,46,0.41304347826086957,19,0.1043956043956044,118,64,11,43,13.15,50,0.32,16,0,15.75,260,0.7,182,52,0.6346153846153846,33,0.1813186813186813,0,0,24,3,,30,5,0.16666666666666666,40.59,61,0.7868852459016393,48,0.26373626373626374,81,16,30,35,0,12,14,5,0.35714285714285715,4,1,0.25,0.3333333333333333,3,0.25,,0,0,1,1.0,1,0.005494505494505495,0.9090909090909091,22,20,23,0,1.18
2023-10-08,CSU Bakersfield Roadrunners - Cal State Fullerton Titans 1:2,United States. NCAA D1 Big West,105,CSU Bakersfield Roadrunners,4-1-4-1 (100.0%),0,46,0.5869565217391305,27,21.91,2.47,18.32,42,0.9047619047619048,38,0.18181818181818182,13,2,7,1,0.14285714285714285,1,0,0.0,10,4,0.4,2,4,78,0.6666666666666666,52,-0.28,219,0.5251141552511416,115,116,0.5689655172413793,66,0.3157894736842105,16,6,1,-1,8,1,38,89,0.797752808988764,71,0.3397129186602871,15.46,45,0.4222222222222222,19,0.09090909090909091,130,70,14,46,12.86,76,0.42105263157894735,32,2,9.4,291,0.718213058419244,209,49,0.6122448979591837,30,0.14354066985645933,0,0,17,4,,22,7,0.3181818181818182,44.06,64,0.578125,37,0.17703349282296652,83,11,39,33,0,10,10,5,0.5,5,1,0.2,0.16666666666666666,6,0.6,0.4444444444444444,9,4,1,1.0,1,0.004784688995215311,0.8695652173913043,23,20,14,0,1.28
2023-10-08,CSU Bakersfield Roadrunners - Cal State Fullerton Titans 1:2,United States. NCAA D1 Big West,105,Cal State Fullerton Titans,3-5-2 (100.0%),3,46,0.391304347826087,18,20.93,3.31,21.96,59,0.9491525423728814,56,0.18666666666666668,11,1,7,1,0.14285714285714285,0,0,,13,6,0.46153846153846156,5,4,76,0.5789473684210527,44,1.5,219,0.4611872146118721,101,162,0.6604938271604939,107,0.3566666666666667,20,4,0,1,6,2,32,137,0.8102189781021898,111,0.37,11.72,47,0.5319148936170213,25,0.08333333333333333,125,61,22,42,13.96,78,0.3333333333333333,26,5,5.54,401,0.7481296758104738,300,67,0.5223880597014925,35,0.11666666666666667,0,0,18,1,,27,6,0.2222222222222222,55.94,86,0.6744186046511628,58,0.19333333333333333,101,13,46,42,0,10,10,6,0.6,7,3,0.42857142857142855,0.6,5,0.5,,0,0,0,,0,0.0,0.8823529411764706,17,15,14,2,0.5
2023-10-08,CSUN Matadors - Sacramento State Hornets 1:1,United States. NCAA D1 Big West,93,CSUN Matadors,4-4-2 (100.0%),1,31,0.45161290322580644,14,22.55,2.66,24.88,40,0.95,38,0.16521739130434782,16,1,5,1,0.2,0,0,,26,9,0.34615384615384615,10,4,84,0.6190476190476191,52,-0.3400000000000001,218,0.4541284403669725,99,104,0.6826923076923077,71,0.30869565217391304,11,3,0,0,8,1,28,120,0.7666666666666667,92,0.4,13.53,41,0.5609756097560976,23,0.1,85,37,19,29,12.74,83,0.3493975903614458,29,3,11.24,303,0.759075907590759,230,45,0.6222222222222222,28,0.12173913043478261,0,0,32,4,,33,5,0.15151515151515152,47.9,67,0.6865671641791045,46,0.2,71,8,38,25,0,8,11,4,0.36363636363636365,4,3,0.75,0.6,5,0.625,0.5,8,4,4,0.25,1,0.004347826086956522,0.8333333333333334,18,15,14,3,1.34
