game,x1,y1,won,player,Side
SDSU,7.199999999999999,18.400000000000002,True,6,Left
SDSU,40.800000000000004,20.8,False,21,Left
SDSU,32.400000000000006,16.8,False,10,Left
SDSU,100.8,77.6,False,10,Right
SDSU,116.39999999999999,70.4,False,23,Right
SDSU,117.6,76.8,False,23,Right
SDSU,117.6,77.6,False,23,Right
Irvine,87.6,10.4,False,23,Left
Irvine,67.2,36.800000000000004,True,10,Left
Irvine,103.2,68.0,True,7,Right
Irvine,55.2,37.599999999999994,False,10,Left
Irvine,73.2,9.6,False,21,Left
Irvine,46.800000000000004,4.0,False,8,Left
Irvine,102.0,55.199999999999996,False,7,Right
Irvine,76.8,59.2,False,7,Right
Irvine,12.0,32.8,False,17,Left
Irvine,37.2,12.0,False,17,Left
Irvine,42.0,76.0,True,7,Right
Irvine,74.4,63.2,True,10,Right
Irvine,64.80000000000001,12.8,False,21,Left
Irvine,84.0,7.199999999999999,False,23,Left
Irvine,68.39999999999999,5.6000000000000005,False,17,Left
Irvine,90.0,39.2,False,23,Left
Irvine,50.4,5.6000000000000005,True,21,Left
Irvine,48.0,67.2,False,7,Right
Irvine,74.4,9.6,False,3,Left
Irvine,54.0,16.0,False,8,Left
Irvine,48.0,12.0,False,17,Left
Irvine,79.2,72.0,False,15,Right
Irvine,86.39999999999999,68.8,False,15,Right
Irvine,103.2,13.600000000000001,True,21,Left
Irvine,81.60000000000001,14.399999999999999,False,3,Left
Irvine,21.599999999999998,34.4,True,14,Left
Irvine,97.2,75.19999999999999,False,11,Right
Irvine,34.8,63.2,False,15,Right
Irvine,78.0,68.8,True,10,Right
Irvine,90.0,74.4,True,15,Right
Irvine,86.39999999999999,73.60000000000001,False,15,Right
Irvine,72.0,17.6,False,17,Left
Irvine,50.4,64.0,True,8,Right
Irvine,85.19999999999999,13.600000000000001,False,17,Left
Irvine,70.8,46.4,True,8,Right
Irvine,103.2,76.0,False,23,Right
Irvine,34.8,72.8,True,14,Right
Irvine,57.599999999999994,64.0,False,23,Right
Irvine,55.2,76.8,False,10,Right
Irvine,81.60000000000001,14.399999999999999,False,3,Left
Irvine,55.2,76.0,True,7,Right
Irvine,51.6,29.6,True,21,Left
Irvine,49.199999999999996,8.0,False,21,Left
Irvine,63.6,28.799999999999997,False,3,Left
Irvine,68.39999999999999,40.0,False,10,Right
Irvine,72.0,24.8,False,21,Left
Irvine,104.4,69.6,False,3,Right
Irvine,80.4,67.2,True,13,Right
Irvine,94.80000000000001,9.6,True,23,Left
Irvine,97.2,31.200000000000003,False,17,Left
Irvine,80.4,76.8,False,23,Right
