Game,numOpportunity,Event,Result,Start Pos,End Pos,Team
UC Riverside,31,Pass,Successful,"[77.42857142857142, 70.66666666666666]","[91.14285714285714, 47.23809523809524]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[91.7142857142857, 47.23809523809524]","[86.57142857142856, 20.38095238095238]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[83.33333333333331, 24.38095238095238]","[72.85714285714283, 6.285714285714292]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[79.7142857142857, 3.4285714285714306]","[44.66666666666665, 23.04761904761905]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[46.38095238095237, 33.333333333333336]","[61.42857142857141, 56.57142857142857]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[62.57142857142856, 59.80952380952381]","[55.7142857142857, 49.333333333333336]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[47.7142857142857, 63.61904761904762]","[60.47619047619046, 71.61904761904762]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[58.95238095238094, 60.95238095238095]","[47.90476190476189, 50.666666666666664]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[50.57142857142856, 50.666666666666664]","[59.7142857142857, 56.95238095238095]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[65.23809523809521, 55.61904761904762]","[77.61904761904759, 46.285714285714285]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[45.04761904761903, 59.80952380952381]","[22.380952380952372, 76.76190476190476]",Opponent
,,,,,,
UC Riverside,31,Pass,Successful,"[15.523809523809511, 71.23809523809524]","[9.238095238095227, 47.61904761904762]",Opponent
,,,,,,
UC Riverside,31,Shot(head),Unsuccessful,"[8.09523809523808, 49.333333333333336]","[0.2857142857142776, 48.38095238095238]",Opponent
,,,,,,
UC Riverside,32,Set Piece,Successful,"[80.47619047619045, 57.333333333333336]","[107.52380952380952, 40.952380952380956]",Opponent
,,,,,,
UC Riverside,32,Shot(head),Unsuccessful,"[106.76190476190476, 39.61904761904762]","[118.19047619047618, 39.61904761904762]",Opponent
,,,,,,
UC Riverside,33,Set Piece,Unsuccessful,"[88.85714285714283, 34.095238095238095]","[119.7142857142857, 37.142857142857146]",Opponent
UC Riverside,34,Set Piece,Unsuccessful,"[77.04761904761904, 64.19047619047619]","[113.42857142857142, 32.19047619047619]",Opponent
,,,,,,
UC Riverside,34,Tackle,Successful,"[113.61904761904762, 31.61904761904762]","[101.23809523809524, 24.95238095238095]",UCSD
,,,,,,
UC Riverside,34,Shot(foot),Unsuccessful,"[101.42857142857142, 26.66666666666667]","[119.33333333333331, 36.19047619047619]",Opponent
,,,,,,
UC Riverside,35,Set Piece,Successful,"[119.33333333333331, 0.1904761904761898]","[113.8095238095238, 34.476190476190474]",Opponent
,,,,,,
UC Riverside,35,Shot(head),Unsuccessful,"[113.42857142857142, 36.57142857142857]","[119.9047619047619, 46.476190476190474]",Opponent
,,,,,,
UC Riverside,36,Set Piece,Successful,"[119.9047619047619, 0.0]","[101.04761904761904, 50.85714285714286]",Opponent
,,,,,,
UC Riverside,36,Pass,Successful,"[94.19047619047618, 51.61904761904762]","[68.47619047619045, 40.38095238095238]",Opponent
,,,,,,
UC Riverside,36,Pass,Successful,"[84.85714285714283, 50.285714285714285]","[92.66666666666666, 68.95238095238095]",Opponent
,,,,,,
UC Riverside,36,Pass,Successful,"[88.09523809523807, 70.0952380952381]","[107.33333333333331, 29.714285714285722]",Opponent
,,,,,,
UC Riverside,36,Pass,Successful,"[106.0, 29.904761904761912]","[107.52380952380952, 44.952380952380956]",Opponent
,,,,,,
UC Riverside,36,Tackle,Successful,"[113.04761904761904, 46.85714285714286]","[110.57142857142856, 58.476190476190474]",UCSD
,,,,,,
Cal Poly,37,Pass,Unsuccessful,"[86.76190476190476, 8.38095238095238]","[38.38095238095237, 8.76190476190476]",UCSD
,,,,,,
Cal Poly,37,Pass,Successful,"[38.95238095238094, 10.095238095238102]","[56.47619047619046, 16.19047619047619]",Opponent
,,,,,,
Cal Poly,37,Tackle,Unsuccessful,"[61.42857142857141, 22.095238095238102]","[63.90476190476189, 11.42857142857143]",UCSD
,,,,,,
Cal Poly,37,Pass,Successful,"[59.33333333333332, 8.952380952380949]","[52.85714285714284, 18.095238095238102]",Opponent
,,,,,,
Cal Poly,37,Pass,Successful,"[50.95238095238094, 23.23809523809524]","[60.47619047619046, 42.476190476190474]",Opponent
,,,,,,
Cal Poly,37,Pass,Successful,"[57.04761904761903, 43.61904761904762]","[60.66666666666665, 68.19047619047619]",Opponent
,,,,,,
Cal Poly,37,Pass,Successful,"[71.33333333333331, 73.71428571428572]","[45.04761904761903, 67.04761904761905]",Opponent
,,,,,,
Cal Poly,37,Pass,Successful,"[43.52380952380951, 70.85714285714286]","[41.99999999999999, 32.38095238095238]",Opponent
,,,,,,
Cal Poly,37,Pass,Successful,"[42.57142857142856, 33.333333333333336]","[58.57142857142856, 37.904761904761905]",Opponent
,,,,,,
Cal Poly,37,Pass,Successful,"[55.33333333333332, 37.142857142857146]","[53.99999999999999, 6.666666666666671]",Opponent
,,,,,,
Cal Poly,37,Pass,Successful,"[50.76190476190475, 4.952380952380949]","[81.99999999999997, 3.80952380952381]",Opponent
,,,,,,
Cal Poly,37,Pass,Successful,"[78.95238095238093, 4.0]","[65.8095238095238, 12.0]",Opponent
,,,,,,
Cal Poly,37,Pass,Successful,"[69.8095238095238, 9.333333333333343]","[77.42857142857142, 3.238095238095241]",Opponent
,,,,,,
Cal Poly,37,Pass,Successful,"[72.66666666666666, 4.761904761904759]","[106.19047619047618, 52.952380952380956]",Opponent
,,,,,,
Cal Poly,37,Shot(foot),Unsuccessful,"[103.33333333333331, 49.142857142857146]","[114.57142857142856, 38.66666666666667]",Opponent
,,,,,,
Cal Poly,37,Tackle,Successful,"[115.14285714285714, 38.095238095238095]","[101.42857142857142, 42.476190476190474]",UCSD
,,,,,,
Cal Poly,37,Shot(foot),Unsuccessful,"[94.76190476190476, 43.42857142857143]","[113.23809523809524, 41.904761904761905]",Opponent
,,,,,,
Cal Poly,38,Tackle,Successful,"[79.33333333333331, 28.38095238095238]","[-1, -1]",Opponent
,,,,,,
Cal Poly,38,Shot(foot),Successful,"[107.9047619047619, 25.33333333333333]","[119.9047619047619, 42.285714285714285]",Opponent
Cal Poly,40,Throw-in,Successful,"[106.95238095238093, 0.3809523809523796]","[109.42857142857142, 24.38095238095238]",Opponent
,,,,,,
Cal Poly,40,Shot(foot),Unsuccessful,"[110.57142857142856, 24.76190476190476]","[119.33333333333331, 33.142857142857146]",Opponent
Cal Poly,41,Pass,Successful,"[51.14285714285713, 48.952380952380956]","[8.476190476190467, 32.19047619047619]",Opponent
,,,,,,
Cal Poly,41,Tackle,Unsuccessful,"[9.619047619047606, 33.523809523809526]","[-1, -1]",UCSD
,,,,,,
Cal Poly,41,Shot(foot),Successful,"[6.571428571428562, 31.80952380952381]","[0.6666666666666572, 36.19047619047619]",Opponent
,,,,,,
Cal Poly,42,Set Piece,Successful,"[0.2857142857142776, 0.1904761904761898]","[13.428571428571416, 41.714285714285715]",Opponent
,,,,,,
Cal Poly,42,Shot(head),Unsuccessful,"[14.761904761904752, 41.142857142857146]","[0.6666666666666572, 40.19047619047619]",Opponent
,,,,,,
Cal Poly,44,Tackle,Successful,"[79.33333333333331, 18.66666666666667]","[-1, -1]",Opponent
,,,,,,
Cal Poly,44,Shot(foot),Successful,"[3.714285714285701, 38.476190476190474]","[0.4761904761904674, 40.38095238095238]",Opponent
,,,,,,
Fullerton,45,Throw-in,Unsuccessful,"[29.809523809523803, 79.80952380952381]","[51.33333333333332, 67.61904761904762]",UCSD
,,,,,,
Fullerton,45,Pass,Successful,"[53.80952380952379, 67.61904761904762]","[77.42857142857142, 68.95238095238095]",Opponent
,,,,,,
Fullerton,45,Pass,Successful,"[81.23809523809521, 66.28571428571428]","[86.38095238095238, 48.19047619047619]",Opponent
,,,,,,
Fullerton,45,Pass,Successful,"[83.52380952380952, 41.333333333333336]","[85.8095238095238, 28.95238095238095]",Opponent
,,,,,,
Fullerton,45,Pass,Successful,"[84.85714285714283, 27.23809523809524]","[54.95238095238094, 4.0]",Opponent
,,,,,,
Fullerton,45,Pass,Successful,"[47.7142857142857, 3.80952380952381]","[38.76190476190475, 10.666666666666671]",Opponent
,,,,,,
Fullerton,45,Pass,Successful,"[29.619047619047613, 12.76190476190476]","[19.52380952380951, 23.23809523809524]",Opponent
,,,,,,
Fullerton,45,Pass,Successful,"[18.761904761904752, 24.76190476190476]","[9.238095238095227, 21.14285714285714]",Opponent
,,,,,,
Fullerton,45,Pass,Successful,"[2.952380952380942, 25.523809523809533]","[9.238095238095227, 33.523809523809526]",Opponent
,,,,,,
Fullerton,45,Shot(foot),Successful,"[9.999999999999986, 32.952380952380956]","[0.4761904761904674, 42.476190476190474]",Opponent
Fullerton,46,Pass,Successful,"[95.33333333333331, 72.57142857142857]","[43.14285714285713, 26.47619047619048]",Opponent
,,,,,,
Fullerton,46,Tackle,Unsuccessful,"[44.28571428571427, 25.714285714285722]","[-1, -1]",UCSD
,,,,,,
Fullerton,46,Pass,Unsuccessful,"[2.3809523809523725, 24.38095238095238]","[7.3333333333333215, 35.04761904761905]",Opponent
,,,,,,
Fullerton,46,Tackle,Unsuccessful,"[6.952380952380942, 35.23809523809524]","[-1, -1]",UCSD
,,,,,,
Fullerton,46,Shot(foot),Unsuccessful,"[12.857142857142847, 34.476190476190474]","[0.4761904761904674, 33.904761904761905]",Opponent
,,,,,,
Fullerton,47,Pass,Unsuccessful,"[39.33333333333332, 4.952380952380949]","[80.09523809523807, 10.666666666666671]",UCSD
,,,,,,
Fullerton,47,Pass,Successful,"[77.99999999999997, 14.095238095238102]","[81.8095238095238, 36.0]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[83.9047619047619, 51.42857142857143]","[57.99999999999999, 76.19047619047619]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[61.6190476190476, 75.23809523809524]","[76.85714285714283, 62.666666666666664]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[80.85714285714283, 57.523809523809526]","[82.57142857142856, 44.76190476190476]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[81.61904761904759, 43.04761904761905]","[78.57142857142856, 56.57142857142857]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[74.95238095238093, 61.904761904761905]","[58.19047619047618, 74.66666666666666]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[52.47619047619046, 61.904761904761905]","[45.04761904761903, 8.38095238095238]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[37.8095238095238, 12.952380952380949]","[47.14285714285713, 12.952380952380949]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[50.19047619047618, 15.047619047619051]","[38.57142857142856, 18.85714285714286]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[40.28571428571427, 21.14285714285714]","[51.7142857142857, 16.57142857142857]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[56.09523809523808, 15.047619047619051]","[27.14285714285713, 19.42857142857143]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[28.47619047619046, 20.95238095238095]","[21.999999999999986, 12.38095238095238]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[5.619047619047606, 14.095238095238102]","[14.380952380952372, 19.80952380952381]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[15.904761904761891, 9.714285714285722]","[8.285714285714278, 5.904761904761912]",Opponent
,,,,,,
Fullerton,47,Pass,Successful,"[14.571428571428562, 21.523809523809533]","[9.047619047619037, 21.523809523809533]",Opponent
,,,,,,
Fullerton,47,Shot(foot),Unsuccessful,"[6.3809523809523725, 24.19047619047619]","[0.2857142857142776, 32.952380952380956]",Opponent
,,,,,,
Fullerton,48,Tackle,Successful,"[50.19047619047618, 45.142857142857146]","[-1, -1]",Opponent
,,,,,,
Fullerton,48,Pass,Successful,"[79.9047619047619, 26.85714285714286]","[94.95238095238093, 11.42857142857143]",Opponent
,,,,,,
Fullerton,48,Pass,Successful,"[99.14285714285714, 23.42857142857143]","[97.8095238095238, 38.095238095238095]",Opponent
,,,,,,
Fullerton,48,Shot(foot),Unsuccessful,"[97.8095238095238, 30.85714285714286]","[119.9047619047619, 46.095238095238095]",Opponent
,,,,,,
Fullerton,49,Pass,Successful,"[34.19047619047618, 73.33333333333333]","[13.619047619047606, 58.857142857142854]",Opponent
,,,,,,
Fullerton,49,Pass,Successful,"[13.428571428571416, 59.04761904761905]","[5.999999999999986, 40.952380952380956]",Opponent
,,,,,,
Fullerton,49,Pass,Successful,"[6.761904761904752, 40.38095238095238]","[51.33333333333332, 23.04761904761905]",Opponent
,,,,,,
Fullerton,49,Pass,Successful,"[52.28571428571427, 20.19047619047619]","[55.7142857142857, 7.238095238095241]",Opponent
,,,,,,
Fullerton,49,Pass,Successful,"[54.19047619047618, 3.6190476190476204]","[42.95238095238094, 14.476190476190482]",Opponent
,,,,,,
Fullerton,49,Pass,Successful,"[39.90476190476189, 17.14285714285714]","[73.23809523809521, 11.80952380952381]",Opponent
,,,,,,
Fullerton,49,Pass,Successful,"[88.66666666666666, 7.80952380952381]","[86.19047619047618, 19.42857142857143]",Opponent
,,,,,,
Fullerton,49,Pass,Successful,"[86.76190476190476, 26.47619047619048]","[93.8095238095238, 50.285714285714285]",Opponent
,,,,,,
Fullerton,49,Shot(foot),Unsuccessful,"[96.28571428571428, 47.61904761904762]","[118.19047619047618, 37.523809523809526]",Opponent
,,,,,,
Fullerton,50,Tackle,Successful,"[39.14285714285713, 4.38095238095238]","[-1, -1]",Opponent
,,,,,,
Fullerton,50,Pass,Successful,"[40.47619047619046, 6.666666666666671]","[25.047619047619037, 13.523809523809533]",Opponent
,,,,,,
Fullerton,50,Pass,Successful,"[30.571428571428562, 35.04761904761905]","[23.52380952380951, 59.04761904761905]",Opponent
,,,,,,
Fullerton,50,Pass,Successful,"[25.238095238095227, 57.523809523809526]","[25.047619047619037, 34.095238095238095]",Opponent
,,,,,,
Fullerton,50,Pass,Successful,"[26.952380952380942, 44.38095238095238]","[81.23809523809521, 6.285714285714292]",Opponent
,,,,,,
Fullerton,50,Pass,Successful,"[85.99999999999997, 16.0]","[104.66666666666666, 9.523809523809533]",Opponent
,,,,,,
Fullerton,50,Pass,Successful,"[110.38095238095238, 14.666666666666671]","[110.95238095238093, 37.333333333333336]",Opponent
,,,,,,
Fullerton,50,Shot(foot),Successful,"[108.28571428571428, 34.095238095238095]","[119.52380952380952, 40.952380952380956]",Opponent
,,,,,,
Fullerton,51,Set Piece,Successful,"[89.04761904761904, 64.19047619047619]","[107.33333333333331, 35.23809523809524]",Opponent
,,,,,,
Fullerton,51,Shot(head),Unsuccessful,"[107.9047619047619, 36.952380952380956]","[119.52380952380952, 29.904761904761912]",Opponent
,,,,,,
Fullerton,52,Throw-in,Successful,"[105.61904761904762, 0.1904761904761898]","[114.76190476190476, 2.6666666666666714]",Opponent
,,,,,,
Fullerton,52,Pass,Successful,"[114.0, 2.6666666666666714]","[105.23809523809524, 1.7142857142857224]",Opponent
,,,,,,
Fullerton,52,Pass,Successful,"[102.0, 2.857142857142861]","[114.76190476190476, 16.95238095238095]",Opponent
,,,,,,
Fullerton,52,Pass,Successful,"[117.8095238095238, 28.38095238095238]","[114.57142857142856, 42.095238095238095]",Opponent
,,,,,,
Fullerton,52,Shot(foot),Successful,"[114.0, 40.57142857142857]","[119.52380952380952, 40.0]",Opponent
,,,,,,
Sac State,53,Tackle,Successful,"[86.95238095238093, 67.80952380952381]","[-1, -1]",Opponent
,,,,,,
Sac State,53,Pass,Successful,"[84.09523809523807, 68.95238095238095]","[87.52380952380952, 51.80952380952381]",Opponent
,,,,,,
Sac State,53,Pass,Successful,"[89.04761904761904, 41.523809523809526]","[104.66666666666666, 54.095238095238095]",Opponent
,,,,,,
Sac State,53,Shot(foot),Unsuccessful,"[110.95238095238093, 53.333333333333336]","[118.95238095238093, 39.23809523809524]",Opponent
,,,,,,
Sac State,54,Pass,Unsuccessful,"[6.190476190476183, 61.714285714285715]","[17.809523809523796, 48.76190476190476]",UCSD
,,,,,,
Sac State,54,Pass,Successful,"[20.476190476190467, 55.61904761904762]","[35.33333333333332, 68.19047619047619]",Opponent
,,,,,,
Sac State,54,Pass,Successful,"[40.85714285714284, 71.04761904761905]","[45.8095238095238, 48.952380952380956]",Opponent
,,,,,,
Sac State,54,Pass,Successful,"[39.7142857142857, 43.04761904761905]","[54.19047619047618, 15.047619047619051]",Opponent
,,,,,,
Sac State,54,Pass,Successful,"[66.95238095238093, 12.19047619047619]","[106.57142857142856, 24.76190476190476]",Opponent
,,,,,,
Sac State,54,Shot(foot),Unsuccessful,"[107.7142857142857, 25.904761904761912]","[115.14285714285714, 35.42857142857143]",Opponent
,,,,,,
Sac State,54,Save,Successful,"[115.7142857142857, 36.57142857142857]","[107.9047619047619, 30.47619047619048]",UCSD
,,,,,,
Sac State,54,Pass,Unsuccessful,"[118.95238095238093, 24.0]","[110.0, 32.952380952380956]",Opponent
,,,,,,
Sac State,55,Tackle,Successful,"[46.57142857142856, 64.19047619047619]","[-1, -1]",Opponent
,,,,,,
Sac State,55,Pass,Successful,"[63.52380952380951, 72.38095238095238]","[70.76190476190476, 39.42857142857143]",Opponent
,,,,,,
Sac State,55,Pass,Successful,"[93.8095238095238, 33.523809523809526]","[110.38095238095238, 22.66666666666667]",Opponent
,,,,,,
Sac State,55,Pass,Unsuccessful,"[112.47619047619045, 22.285714285714292]","[114.76190476190476, 39.04761904761905]",Opponent
,,,,,,
Sac State,56,Set Piece,Successful,"[119.7142857142857, 79.80952380952381]","[107.14285714285714, 26.66666666666667]",Opponent
,,,,,,
Sac State,56,Pass,Successful,"[107.9047619047619, 24.57142857142857]","[100.47619047619045, 31.61904761904762]",Opponent
,,,,,,
Sac State,56,Shot(foot),Unsuccessful,"[98.95238095238093, 34.095238095238095]","[119.33333333333331, 40.38095238095238]",Opponent
,,,,,,
Sac State,56,Set Piece,Unsuccessful,"[96.09523809523807, 28.76190476190476]","[119.7142857142857, 40.761904761904766]",Opponent
,,,,,,
Sac State,57,Throw-in,Successful,"[7.523809523809511, 79.61904761904762]","[5.238095238095227, 49.714285714285715]",Opponent
,,,,,,
Sac State,57,Shot(foot),Unsuccessful,"[6.3809523809523725, 50.666666666666664]","[0.4761904761904674, 47.80952380952381]",Opponent
,,,,,,
Sac State,58,Throw-in,Successful,"[14.952380952380942, 79.61904761904762]","[1.4285714285714164, 55.61904761904762]",Opponent
,,,,,,
Sac State,58,Shot(foot),Unsuccessful,"[3.3333333333333215, 51.80952380952381]","[1.6190476190476062, 46.85714285714286]",Opponent
,,,,,,
Sac State,59,Pass,Unsuccessful,"[92.85714285714286, 56.19047619047619]","[94.38095238095238, 46.85714285714286]",UCSD
,,,,,,
Sac State,59,Pass,Successful,"[96.09523809523807, 49.523809523809526]","[81.99999999999997, 35.61904761904762]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[80.28571428571428, 52.952380952380956]","[61.6190476190476, 72.76190476190476]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[31.52380952380951, 52.0]","[14.761904761904752, 56.0]",Opponent
,,,,,,
Sac State,59,Tackle,Unsuccessful,"[14.761904761904752, 52.57142857142857]","[-1, -1]",UCSD
,,,,,,
Sac State,59,Shot(foot),Unsuccessful,"[16.09523809523808, 47.23809523809524]","[1.0476190476190368, 39.42857142857143]",Opponent
,,,,,,
Sac State,59,Set Piece,Successful,"[83.9047619047619, 8.38095238095238]","[94.76190476190476, 18.285714285714292]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[90.38095238095238, 21.33333333333333]","[77.04761904761904, 12.76190476190476]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[77.61904761904759, 14.666666666666671]","[93.23809523809524, 48.38095238095238]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[86.76190476190476, 56.0]","[75.14285714285714, 68.95238095238095]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[77.23809523809521, 68.95238095238095]","[48.66666666666665, 74.66666666666666]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[45.23809523809522, 74.28571428571428]","[36.47619047619046, 69.33333333333333]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[34.95238095238094, 68.19047619047619]","[47.90476190476189, 68.57142857142857]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[48.85714285714284, 62.857142857142854]","[33.99999999999999, 52.38095238095238]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[33.04761904761903, 49.142857142857146]","[31.90476190476189, 55.80952380952381]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[23.7142857142857, 56.95238095238095]","[15.714285714285701, 65.52380952380952]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[13.809523809523796, 67.04761904761905]","[25.999999999999986, 67.42857142857143]",Opponent
,,,,,,
Sac State,59,Pass,Successful,"[28.28571428571427, 67.23809523809524]","[22.952380952380942, 59.80952380952381]",Opponent
,,,,,,
Sac State,59,Shot(foot),Unsuccessful,"[23.14285714285713, 53.714285714285715]","[0.6666666666666572, 39.80952380952381]",Opponent
,,,,,,
Sac State,60,Tackle,Successful,"[89.04761904761904, 28.57142857142857]","[-1, -1]",Opponent
,,,,,,
Sac State,60,Pass,Successful,"[89.04761904761904, 32.19047619047619]","[73.61904761904759, 22.095238095238102]",Opponent
,,,,,,
Sac State,60,Pass,Successful,"[67.52380952380952, 22.85714285714286]","[53.6190476190476, 25.904761904761912]",Opponent
,,,,,,
Sac State,60,Pass,Successful,"[49.6190476190476, 28.0]","[26.380952380952372, 25.714285714285722]",Opponent
,,,,,,
Sac State,60,Tackle,Unsuccessful,"[9.047619047619037, 19.80952380952381]","[-1, -1]",UCSD
,,,,,,
Sac State,60,Shot(foot),Unsuccessful,"[14.761904761904752, 22.85714285714286]","[0.2857142857142776, 40.952380952380956]",Opponent
,,,,,,
Sac State,61,Pass,Unsuccessful,"[27.52380952380951, 69.9047619047619]","[54.76190476190475, 56.76190476190476]",UCSD
,,,,,,
Sac State,61,Pass,Successful,"[52.66666666666665, 58.285714285714285]","[35.90476190476189, 58.476190476190474]",Opponent
,,,,,,
Sac State,61,Pass,Successful,"[31.90476190476189, 55.80952380952381]","[21.047619047619037, 67.04761904761905]",Opponent
,,,,,,
Sac State,61,Pass,Successful,"[8.285714285714278, 63.80952380952381]","[10.952380952380942, 46.666666666666664]",Opponent
,,,,,,
Sac State,61,Shot(foot),Unsuccessful,"[11.714285714285701, 48.0]","[9.428571428571416, 46.285714285714285]",Opponent
,,,,,,
Sac State,61,Tackle,Successful,"[10.571428571428562, 43.80952380952381]","[-1, -1]",UCSD
,,,,,,
Sac State,62,Pass,Unsuccessful,"[88.66666666666666, 24.95238095238095]","[72.47619047619045, 21.33333333333333]",UCSD
,,,,,,
Sac State,62,Pass,Successful,"[74.19047619047618, 17.714285714285722]","[90.19047619047618, 48.0]",Opponent
,,,,,,
Sac State,62,Pass,Successful,"[81.99999999999997, 60.76190476190476]","[50.76190476190475, 57.523809523809526]",Opponent
,,,,,,
Sac State,62,Pass,Successful,"[29.809523809523803, 50.85714285714286]","[12.09523809523808, 55.04761904761905]",Opponent
,,,,,,
Sac State,62,Pass,Successful,"[10.571428571428562, 58.666666666666664]","[15.523809523809511, 58.095238095238095]",Opponent
,,,,,,
Sac State,62,Shot(foot),Unsuccessful,"[15.523809523809511, 56.76190476190476]","[0.857142857142847, 39.23809523809524]",Opponent
,,,,,,
UC Santa Barabara,63,Throw-in,Successful,"[85.99999999999997, 79.80952380952381]","[85.04761904761904, 72.0]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[89.99999999999997, 73.33333333333333]","[90.95238095238093, 78.0952380952381]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[90.38095238095238, 78.66666666666666]","[88.85714285714283, 73.71428571428572]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[90.38095238095238, 72.0]","[92.28571428571428, 77.33333333333333]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[83.52380952380952, 76.76190476190476]","[98.76190476190476, 76.38095238095238]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[105.42857142857142, 72.38095238095238]","[105.04761904761904, 27.61904761904762]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[92.28571428571428, 11.047619047619051]","[60.85714285714284, 3.238095238095241]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[49.6190476190476, 2.4761904761904816]","[45.42857142857141, 8.952380952380949]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[45.8095238095238, 11.61904761904762]","[50.38095238095237, 7.238095238095241]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[51.7142857142857, 6.476190476190482]","[29.619047619047613, 4.952380952380949]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[34.38095238095237, 7.238095238095241]","[50.95238095238094, 24.95238095238095]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[41.23809523809522, 38.285714285714285]","[31.90476190476189, 65.14285714285714]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[33.61904761904761, 66.66666666666667]","[27.52380952380951, 58.666666666666664]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[27.14285714285713, 59.80952380952381]","[9.238095238095227, 72.76190476190476]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[8.857142857142847, 75.42857142857143]","[22.952380952380942, 73.9047619047619]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[22.190476190476176, 72.19047619047619]","[49.8095238095238, 62.666666666666664]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[52.09523809523808, 61.904761904761905]","[58.57142857142856, 39.61904761904762]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[54.95238095238094, 32.952380952380956]","[39.52380952380951, 3.4285714285714306]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[41.8095238095238, 3.4285714285714306]","[63.33333333333332, 16.0]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[65.42857142857142, 19.42857142857143]","[74.95238095238093, 38.285714285714285]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[74.76190476190476, 33.142857142857146]","[71.33333333333331, 53.904761904761905]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[68.85714285714283, 61.333333333333336]","[46.76190476190475, 76.76190476190476]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[51.90476190476189, 74.66666666666666]","[73.61904761904759, 62.095238095238095]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[76.09523809523807, 60.57142857142857]","[83.52380952380952, 46.85714285714286]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[81.99999999999997, 50.666666666666664]","[81.8095238095238, 32.761904761904766]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[77.61904761904759, 23.23809523809524]","[87.7142857142857, 35.04761904761905]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[84.66666666666666, 41.523809523809526]","[77.42857142857142, 54.285714285714285]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[77.8095238095238, 62.285714285714285]","[50.76190476190475, 59.23809523809524]",Opponent
,,,,,,
UC Santa Barabara,63,Pass,Successful,"[71.9047619047619, 72.0]","[46.38095238095237, 72.76190476190476]",Opponent
,,,,,,
